dateHour,networkDomain,visitors,visits,bounces,timeOnSite,Date,Hour,Domain
2014022617,,768,1,0.99,4,2014-02-26,17,Actual
2014022618,,728,1,0.99,7,2014-02-26,18,Actual
2014022619,,677,1,1,0,2014-02-26,19,Actual
2014022620,,644,1,0.98,13,2014-02-26,20,Actual
2014022621,,680,1,0.97,24,2014-02-26,21,Actual
2014022622,,530,1,0.94,29,2014-02-26,22,Actual
2014022623,,345,1,0.94,19,2014-02-26,23,Actual
2014022700,,222,1,1,0,2014-02-27,00,Actual
2014022701,,132,1,1,0,2014-02-27,01,Actual
2014022702,,92,1,0.98,2,2014-02-27,02,Actual
2014022703,,44,1,0.82,8,2014-02-27,03,Actual
2014022704,,25,1,0.92,2,2014-02-27,04,Actual
2014022705,,30,1,0.93,3,2014-02-27,05,Actual
2014022706,,38,1,0.89,4,2014-02-27,06,Actual
2014022707,,83,1,0.96,3,2014-02-27,07,Actual
2014022708,,194,1,0.99,0,2014-02-27,08,Actual
2014022709,,396,1,1,0,2014-02-27,09,Actual
2014022710,,500,1,1,1,2014-02-27,10,Actual
2014022711,,501,1,1,2,2014-02-27,11,Actual
2014022712,,496,1,0.98,13,2014-02-27,12,Actual
2014022713,,499,1,1,0,2014-02-27,13,Actual
2014022714,,541,1,1,0,2014-02-27,14,Actual
2014022715,,591,1,1,1,2014-02-27,15,Actual
2014022716,,732,1,1,1,2014-02-27,16,Actual
2014022717,,762,1,1,0,2014-02-27,17,Actual
2014022718,,780,1,1,0,2014-02-27,18,Actual
2014022719,,741,1,1,2,2014-02-27,19,Actual
2014022720,,670,1,1,3,2014-02-27,20,Actual
2014022721,,673,1,1,1,2014-02-27,21,Actual
2014022722,,575,1,0.99,7,2014-02-27,22,Actual
2014022723,,351,1,0.99,4,2014-02-27,23,Actual
2014022800,,239,1,0.94,14,2014-02-28,00,Actual
2014022801,,126,1,0.99,0,2014-02-28,01,Actual
2014022802,,87,1,1,0,2014-02-28,02,Actual
2014022803,,53,1,1,0,2014-02-28,03,Actual
2014022804,,27,1,1,0,2014-02-28,04,Actual
2014022805,,11,1,1,0,2014-02-28,05,Actual
2014022806,,41,1,0.93,3,2014-02-28,06,Actual
2014022807,,58,1,0.98,1,2014-02-28,07,Actual
2014022808,,229,1,1,0,2014-02-28,08,Actual
2014022809,,379,1,1,0,2014-02-28,09,Actual
2014022810,,470,1,1,0,2014-02-28,10,Actual
2014022811,,527,1,1,1,2014-02-28,11,Actual
2014022812,,537,1,0.99,8,2014-02-28,12,Actual
2014022813,,577,1,1,0,2014-02-28,13,Actual
2014022814,,627,1,1,0,2014-02-28,14,Actual
2014022815,,683,1,1,2,2014-02-28,15,Actual
2014022816,,833,1,1,1,2014-02-28,16,Actual
2014022817,,847,1,1,0,2014-02-28,17,Actual
2014022818,,820,1,1,0,2014-02-28,18,Actual
2014022819,,760,1,1,0,2014-02-28,19,Actual
2014022820,,843,1,0.95,38,2014-02-28,20,Actual
2014022821,,846,1,0.93,55,2014-02-28,21,Actual
2014022822,,669,1,0.91,58,2014-02-28,22,Actual
2014022823,,509,1,0.93,34,2014-02-28,23,Actual
2014030100,,318,1,0.99,3,2014-03-01,00,Actual
2014030101,,229,1,0.99,1,2014-03-01,01,Actual
2014030102,,161,1,0.99,1,2014-03-01,02,Actual
2014030103,,69,1,0.83,12,2014-03-01,03,Actual
2014030104,,42,1,0.88,5,2014-03-01,04,Actual
2014030105,,28,1,0.82,5,2014-03-01,05,Actual
2014030106,,53,1,0.98,1,2014-03-01,06,Actual
2014030107,,114,1,1,0,2014-03-01,07,Actual
2014030108,,267,1,0.96,9,2014-03-01,08,Actual
2014030109,,394,1,1,1,2014-03-01,09,Actual
2014030110,,534,1,0.99,6,2014-03-01,10,Actual
2014030111,,591,1,0.99,5,2014-03-01,11,Actual
2014030112,,507,1,1,1,2014-03-01,12,Actual
2014030113,,591,1,0.99,7,2014-03-01,13,Actual
2014030114,,658,1,1,0,2014-03-01,14,Actual
2014030115,,689,1,0.99,4,2014-03-01,15,Actual
2014030116,,736,1,1,0,2014-03-01,16,Actual
2014030117,,778,1,1,0,2014-03-01,17,Actual
2014030118,,851,1,0.96,28,2014-03-01,18,Actual
2014030119,,762,1,0.98,15,2014-03-01,19,Actual
2014030120,,808,1,0.95,34,2014-03-01,20,Actual
2014030121,,805,1,0.97,22,2014-03-01,21,Actual
2014030122,,671,1,0.92,52,2014-03-01,22,Actual
2014030123,,521,1,0.93,34,2014-03-01,23,Actual
2014030200,,351,1,0.94,22,2014-03-02,00,Actual
2014030201,,227,1,1,0,2014-03-02,01,Actual
2014030202,,209,1,0.97,5,2014-03-02,02,Actual
2014030203,,107,1,0.69,34,2014-03-02,03,Actual
2014030204,,67,1,0.81,13,2014-03-02,04,Actual
2014030205,,56,1,0.84,9,2014-03-02,05,Actual
2014030206,,42,1,1,0,2014-03-02,06,Actual
2014030207,,90,1,1,0,2014-03-02,07,Actual
2014030208,,175,1,0.99,0,2014-03-02,08,Actual
2014030209,,280,1,0.99,3,2014-03-02,09,Actual
2014030210,,406,1,0.94,23,2014-03-02,10,Actual
2014030211,,477,1,0.91,44,2014-03-02,11,Actual
2014030212,,398,1,0.98,6,2014-03-02,12,Actual
2014030213,,429,1,1,1,2014-03-02,13,Actual
2014030214,,454,1,0.98,10,2014-03-02,14,Actual
2014030215,,487,1,1,0,2014-03-02,15,Actual
2014030216,,530,1,0.99,5,2014-03-02,16,Actual
2014030217,,595,1,0.99,4,2014-03-02,17,Actual
2014030218,,533,1,0.98,10,2014-03-02,18,Actual
2014030219,,515,1,0.96,22,2014-03-02,19,Actual
2014030220,,509,1,0.97,14,2014-03-02,20,Actual
2014030221,,440,1,1,1,2014-03-02,21,Actual
2014030222,,375,1,0.98,8,2014-03-02,22,Actual
2014030223,,229,1,0.99,2,2014-03-02,23,Actual
2014030300,,133,1,1,0,2014-03-03,00,Actual
2014030301,,82,1,1,0,2014-03-03,01,Actual
2014030302,,51,1,0.98,1,2014-03-03,02,Actual
2014030303,,26,1,1,0,2014-03-03,03,Actual
2014030304,,16,1,0.94,1,2014-03-03,04,Actual
2014030305,,16,1,1,0,2014-03-03,05,Actual
2014030306,,37,1,1,0,2014-03-03,06,Actual
2014030307,,70,1,1,0,2014-03-03,07,Actual
2014030308,,198,1,0.92,15,2014-03-03,08,Actual
2014030309,,311,1,0.99,3,2014-03-03,09,Actual
2014030310,,393,1,0.97,11,2014-03-03,10,Actual
2014030311,,491,1,0.92,39,2014-03-03,11,Actual
2014030312,,438,1,1,0,2014-03-03,12,Actual
2014030313,,484,1,1,1,2014-03-03,13,Actual
2014030314,,503,1,0.97,14,2014-03-03,14,Actual
2014030315,,568,1,0.98,10,2014-03-03,15,Actual
2014030316,,670,1,0.98,13,2014-03-03,16,Actual
2014030317,,787,1,0.99,9,2014-03-03,17,Actual
2014030318,,719,1,0.97,18,2014-03-03,18,Actual
2014030319,,638,1,0.95,28,2014-03-03,19,Actual
2014030320,,653,1,0.96,24,2014-03-03,20,Actual
2014030321,,558,1,0.97,14,2014-03-03,21,Actual
2014030322,,467,1,0.96,20,2014-03-03,22,Actual
2014030323,,289,1,1,1,2014-03-03,23,Actual
2014030400,,146,1,0.96,6,2014-03-04,00,Actual
2014030401,,123,1,1,0,2014-03-04,01,Actual
2014030402,,74,1,1,0,2014-03-04,02,Actual
2014030403,,33,1,1,0,2014-03-04,03,Actual
2014030404,,11,1,1,0,2014-03-04,04,Actual
2014030405,,18,1,1,0,2014-03-04,05,Actual
2014030406,,28,1,1,0,2014-03-04,06,Actual
2014030407,,69,1,1,0,2014-03-04,07,Actual
2014030408,,217,1,0.99,3,2014-03-04,08,Actual
2014030409,,347,1,0.99,3,2014-03-04,09,Actual
2014030410,,482,1,0.9,48,2014-03-04,10,Actual
2014030411,,472,1,0.98,9,2014-03-04,11,Actual
2014030412,,496,1,0.97,15,2014-03-04,12,Actual
2014030413,,522,1,0.99,5,2014-03-04,13,Actual
2014030414,,529,1,0.97,17,2014-03-04,14,Actual
2014030415,,621,1,0.95,31,2014-03-04,15,Actual
2014030416,,790,1,0.98,19,2014-03-04,16,Actual
2014030417,,875,1,0.96,32,2014-03-04,17,Actual
2014030418,,841,1,0.93,55,2014-03-04,18,Actual
2014030419,,709,1,0.92,55,2014-03-04,19,Actual
2014030420,,690,1,0.88,76,2014-03-04,20,Actual
2014030421,,603,1,0.92,47,2014-03-04,21,Actual
2014030422,,534,1,0.89,55,2014-03-04,22,Actual
2014030423,,326,1,0.96,15,2014-03-04,23,Actual
2014030500,,240,1,0.95,13,2014-03-05,00,Actual
2014030501,,147,1,1,0,2014-03-05,01,Actual
2014030502,,69,1,1,0,2014-03-05,02,Actual
2014030503,,39,1,1,0,2014-03-05,03,Actual
2014030504,,22,1,1,0,2014-03-05,04,Actual
2014030505,,28,1,1,0,2014-03-05,05,Actual
2014030506,,33,1,1,0,2014-03-05,06,Actual
2014030507,,91,1,0.99,1,2014-03-05,07,Actual
2014030508,,225,1,0.92,19,2014-03-05,08,Actual
2014030509,,309,1,1,0,2014-03-05,09,Actual
2014030510,,420,1,0.98,8,2014-03-05,10,Actual
2014030511,,565,1,0.93,41,2014-03-05,11,Actual
2014030512,,476,1,0.99,4,2014-03-05,12,Actual
2014030513,,487,1,1,0,2014-03-05,13,Actual
2014030514,,574,1,0.98,8,2014-03-05,14,Actual
2014030515,,647,1,0.99,9,2014-03-05,15,Actual
2014030516,,699,1,0.97,19,2014-03-05,16,Actual
2014030517,,798,1,1,3,2014-03-05,17,Actual
2014030518,,731,1,0.97,22,2014-03-05,18,Actual
2014030519,,712,1,0.96,25,2014-03-05,19,Actual
2014030520,,657,1,0.9,65,2014-03-05,20,Actual
2014030521,,635,1,0.94,34,2014-03-05,21,Actual
2014030522,,511,1,0.91,45,2014-03-05,22,Actual
2014030523,,311,1,0.97,11,2014-03-05,23,Actual
2014030600,,220,1,0.93,13,2014-03-06,00,Actual
2014030601,,127,1,1,0,2014-03-06,01,Actual
2014030602,,78,1,1,0,2014-03-06,02,Actual
2014030603,,48,1,0.92,4,2014-03-06,03,Actual
2014030604,,31,1,0.97,1,2014-03-06,04,Actual
2014030605,,28,1,1,0,2014-03-06,05,Actual
2014030606,,48,1,1,0,2014-03-06,06,Actual
2014030607,,93,1,0.99,1,2014-03-06,07,Actual
2014030608,,240,1,1,0,2014-03-06,08,Actual
2014030609,,354,1,1,0,2014-03-06,09,Actual
2014030610,,450,1,0.94,27,2014-03-06,10,Actual
2014030611,,481,1,0.99,4,2014-03-06,11,Actual
2014030612,,509,1,1,0,2014-03-06,12,Actual
2014030613,,512,1,1,1,2014-03-06,13,Actual
2014030614,,543,1,1,1,2014-03-06,14,Actual
2014030615,,638,1,1,3,2014-03-06,15,Actual
2014030616,,672,1,0.99,7,2014-03-06,16,Actual
2014030617,,751,1,1,1,2014-03-06,17,Actual
2014030618,,711,1,1,1,2014-03-06,18,Actual
2014030619,,662,1,0.98,13,2014-03-06,19,Actual
2014030620,,680,1,0.95,38,2014-03-06,20,Actual
2014030621,,638,1,0.95,29,2014-03-06,21,Actual
2014030622,,502,1,0.92,41,2014-03-06,22,Actual
2014030623,,318,1,0.98,6,2014-03-06,23,Actual
2014030700,,207,1,0.96,9,2014-03-07,00,Actual
2014030701,,143,1,0.97,3,2014-03-07,01,Actual
2014030702,,79,1,1,0,2014-03-07,02,Actual
2014030703,,52,1,0.92,4,2014-03-07,03,Actual
2014030704,,26,1,0.96,1,2014-03-07,04,Actual
2014030705,,18,1,0.94,1,2014-03-07,05,Actual
2014030706,,40,1,1,0,2014-03-07,06,Actual
2014030707,,101,1,1,0,2014-03-07,07,Actual
2014030708,,205,1,1,0,2014-03-07,08,Actual
2014030709,,371,1,1,1,2014-03-07,09,Actual
2014030710,,485,1,0.99,6,2014-03-07,10,Actual
2014030711,,515,1,0.99,3,2014-03-07,11,Actual
2014030712,,485,1,1,0,2014-03-07,12,Actual
2014030713,,542,1,0.99,3,2014-03-07,13,Actual
2014030714,,592,1,1,0,2014-03-07,14,Actual
2014030715,,686,1,0.99,6,2014-03-07,15,Actual
2014030716,,774,1,0.98,17,2014-03-07,16,Actual
2014030717,,817,1,0.99,3,2014-03-07,17,Actual
2014030718,,903,1,0.98,14,2014-03-07,18,Actual
2014030719,,790,1,0.96,26,2014-03-07,19,Actual
2014030720,,851,1,0.88,100,2014-03-07,20,Actual
2014030721,,806,1,0.94,42,2014-03-07,21,Actual
2014030722,,737,1,0.82,129,2014-03-07,22,Actual
2014030723,,475,1,0.88,54,2014-03-07,23,Actual
2014030800,,335,1,0.85,47,2014-03-08,00,Actual
2014030801,,220,1,0.99,2,2014-03-08,01,Actual
2014030802,,142,1,0.98,3,2014-03-08,02,Actual
2014030803,,84,1,0.82,15,2014-03-08,03,Actual
2014030804,,53,1,0.87,7,2014-03-08,04,Actual
2014030805,,49,1,1,0,2014-03-08,05,Actual
2014030806,,38,1,1,0,2014-03-08,06,Actual
2014030807,,108,1,1,0,2014-03-08,07,Actual
2014030808,,234,1,1,0,2014-03-08,08,Actual
2014030809,,360,1,0.99,2,2014-03-08,09,Actual
2014030810,,488,1,0.94,27,2014-03-08,10,Actual
2014030811,,564,1,0.99,6,2014-03-08,11,Actual
2014030812,,526,1,1,0,2014-03-08,12,Actual
2014030813,,637,1,0.97,18,2014-03-08,13,Actual
2014030814,,649,1,1,3,2014-03-08,14,Actual
2014030815,,829,1,0.98,19,2014-03-08,15,Actual
2014030816,,821,1,0.97,20,2014-03-08,16,Actual
2014030817,,872,1,1,1,2014-03-08,17,Actual
2014030818,,995,1,0.94,61,2014-03-08,18,Actual
2014030819,,821,1,0.96,37,2014-03-08,19,Actual
2014030820,,1002,1,0.85,149,2014-03-08,20,Actual
2014030821,,1003,1,0.82,172,2014-03-08,21,Actual
2014030822,,877,1,0.78,186,2014-03-08,22,Actual
2014030823,,704,1,0.77,154,2014-03-08,23,Actual
2014030900,,458,1,0.9,46,2014-03-09,00,Actual
2014030901,,373,1,0.95,19,2014-03-09,01,Actual
2014030902,,260,1,1,1,2014-03-09,02,Actual
2014030903,,143,1,0.75,36,2014-03-09,03,Actual
2014030904,,96,1,0.84,15,2014-03-09,04,Actual
2014030905,,45,1,0.91,4,2014-03-09,05,Actual
2014030906,,58,1,0.86,8,2014-03-09,06,Actual
2014030907,,78,1,0.97,2,2014-03-09,07,Actual
2014030908,,192,1,0.99,2,2014-03-09,08,Actual
2014030909,,300,1,0.99,4,2014-03-09,09,Actual
2014030910,,355,1,0.96,14,2014-03-09,10,Actual
2014030911,,422,1,0.96,15,2014-03-09,11,Actual
2014030912,,367,1,0.99,2,2014-03-09,12,Actual
2014030913,,458,1,0.95,20,2014-03-09,13,Actual
2014030914,,466,1,0.97,15,2014-03-09,14,Actual
2014030915,,467,1,0.99,6,2014-03-09,15,Actual
2014030916,,512,1,0.99,1,2014-03-09,16,Actual
2014030917,,609,1,1,2,2014-03-09,17,Actual
2014030918,,531,1,1,2,2014-03-09,18,Actual
2014030919,,526,1,0.93,37,2014-03-09,19,Actual
2014030920,,481,1,0.94,25,2014-03-09,20,Actual
2014030921,,541,1,0.92,41,2014-03-09,21,Actual
2014030922,,350,1,0.98,5,2014-03-09,22,Actual
2014030923,,278,1,0.93,19,2014-03-09,23,Actual
2014031000,,159,1,0.99,1,2014-03-10,00,Actual
2014031001,,89,1,1,0,2014-03-10,01,Actual
2014031002,,46,1,1,0,2014-03-10,02,Actual
2014031003,,25,1,1,0,2014-03-10,03,Actual
2014031004,,19,1,1,0,2014-03-10,04,Actual
2014031005,,22,1,1,0,2014-03-10,05,Actual
2014031006,,30,1,1,0,2014-03-10,06,Actual
2014031007,,69,1,1,0,2014-03-10,07,Actual
2014031008,,168,1,0.95,9,2014-03-10,08,Actual
2014031009,,349,1,0.89,35,2014-03-10,09,Actual
2014031010,,474,1,0.91,42,2014-03-10,10,Actual
2014031011,,436,1,0.98,8,2014-03-10,11,Actual
2014031012,,445,1,0.97,12,2014-03-10,12,Actual
2014031013,,421,1,1,2,2014-03-10,13,Actual
2014031014,,499,1,0.99,4,2014-03-10,14,Actual
2014031015,,569,1,0.99,5,2014-03-10,15,Actual
2014031016,,673,1,0.99,8,2014-03-10,16,Actual
2014031017,,763,1,0.96,30,2014-03-10,17,Actual
2014031018,,672,1,0.96,22,2014-03-10,18,Actual
2014031019,,642,1,0.95,32,2014-03-10,19,Actual
2014031020,,604,1,0.94,38,2014-03-10,20,Actual
2014031021,,576,1,0.93,39,2014-03-10,21,Actual
2014031022,,438,1,0.87,58,2014-03-10,22,Actual
2014031023,,318,1,0.93,22,2014-03-10,23,Actual
2014031100,,161,1,0.98,2,2014-03-11,00,Actual
2014031101,,105,1,0.98,2,2014-03-11,01,Actual
2014031102,,56,1,1,0,2014-03-11,02,Actual
2014031103,,37,1,0.89,4,2014-03-11,03,Actual
2014031104,,18,1,0.94,1,2014-03-11,04,Actual
2014031105,,16,1,1,0,2014-03-11,05,Actual
2014031106,,43,1,1,0,2014-03-11,06,Actual
2014031107,,87,1,1,0,2014-03-11,07,Actual
2014031108,,213,1,1,0,2014-03-11,08,Actual
2014031109,,347,1,0.97,10,2014-03-11,09,Actual
2014031110,,465,1,0.93,29,2014-03-11,10,Actual
2014031111,,527,1,0.99,4,2014-03-11,11,Actual
2014031112,,489,1,0.99,3,2014-03-11,12,Actual
2014031113,,467,1,1,2,2014-03-11,13,Actual
2014031114,,487,1,1,2,2014-03-11,14,Actual
2014031115,,585,1,0.98,8,2014-03-11,15,Actual
2014031116,,683,1,1,0,2014-03-11,16,Actual
2014031117,,733,1,1,2,2014-03-11,17,Actual
2014031118,,698,1,0.98,14,2014-03-11,18,Actual
2014031119,,676,1,0.95,36,2014-03-11,19,Actual
2014031120,,617,1,0.9,63,2014-03-11,20,Actual
2014031121,,600,1,0.9,56,2014-03-11,21,Actual
2014031122,,493,1,0.9,46,2014-03-11,22,Actual
2014031123,,293,1,0.97,9,2014-03-11,23,Actual
2014031200,,154,1,0.99,1,2014-03-12,00,Actual
2014031201,,112,1,1,0,2014-03-12,01,Actual
2014031202,,90,1,1,0,2014-03-12,02,Actual
2014031203,,75,1,0.89,8,2014-03-12,03,Actual
2014031204,,32,1,1,0,2014-03-12,04,Actual
2014031205,,16,1,0.94,1,2014-03-12,05,Actual
2014031206,,45,1,1,0,2014-03-12,06,Actual
2014031207,,94,1,1,0,2014-03-12,07,Actual
2014031208,,234,1,0.98,5,2014-03-12,08,Actual
2014031209,,349,1,0.97,8,2014-03-12,09,Actual
2014031210,,428,1,0.98,9,2014-03-12,10,Actual
2014031211,,484,1,0.95,23,2014-03-12,11,Actual
2014031212,,497,1,0.99,7,2014-03-12,12,Actual
2014031213,,490,1,0.98,7,2014-03-12,13,Actual
2014031214,,528,1,0.99,1,2014-03-12,14,Actual
2014031215,,602,1,0.96,27,2014-03-12,15,Actual
2014031216,,738,1,0.94,42,2014-03-12,16,Actual
2014031217,,794,1,0.99,10,2014-03-12,17,Actual
2014031218,,764,1,0.88,86,2014-03-12,18,Actual
2014031219,,673,1,0.86,90,2014-03-12,19,Actual
2014031220,,633,1,0.82,110,2014-03-12,20,Actual
2014031221,,585,1,0.82,100,2014-03-12,21,Actual
2014031222,,474,1,0.81,87,2014-03-12,22,Actual
2014031223,,290,1,0.88,34,2014-03-12,23,Actual
2014031300,,186,1,0.95,9,2014-03-13,00,Actual
2014031301,,116,1,1,0,2014-03-13,01,Actual
2014031302,,85,1,0.99,1,2014-03-13,02,Actual
2014031303,,37,1,1,0,2014-03-13,03,Actual
2014031304,,18,1,1,0,2014-03-13,04,Actual
2014031305,,23,1,1,0,2014-03-13,05,Actual
2014031306,,38,1,1,0,2014-03-13,06,Actual
2014031307,,103,1,0.99,1,2014-03-13,07,Actual
2014031308,,191,1,0.98,4,2014-03-13,08,Actual
2014031309,,307,1,1,0,2014-03-13,09,Actual
2014031310,,423,1,0.99,2,2014-03-13,10,Actual
2014031311,,445,1,0.99,4,2014-03-13,11,Actual
2014031312,,456,1,1,2,2014-03-13,12,Actual
2014031313,,472,1,1,0,2014-03-13,13,Actual
2014031314,,521,1,1,1,2014-03-13,14,Actual
2014031315,,576,1,0.97,18,2014-03-13,15,Actual
2014031316,,667,1,0.98,14,2014-03-13,16,Actual
2014031317,,719,1,1,0,2014-03-13,17,Actual
2014031318,,708,1,0.99,3,2014-03-13,18,Actual
2014031319,,707,1,0.94,41,2014-03-13,19,Actual
2014031320,,694,1,0.89,76,2014-03-13,20,Actual
2014031321,,619,1,0.95,28,2014-03-13,21,Actual
2014031322,,540,1,0.89,58,2014-03-13,22,Actual
2014031323,,306,1,0.95,14,2014-03-13,23,Actual
2014031400,,230,1,0.97,8,2014-03-14,00,Actual
2014031401,,120,1,1,0,2014-03-14,01,Actual
2014031402,,75,1,1,0,2014-03-14,02,Actual
2014031403,,49,1,0.92,4,2014-03-14,03,Actual
2014031404,,20,1,1,0,2014-03-14,04,Actual
2014031405,,16,1,1,0,2014-03-14,05,Actual
2014031406,,43,1,0.95,2,2014-03-14,06,Actual
2014031407,,116,1,1,0,2014-03-14,07,Actual
2014031408,,227,1,1,0,2014-03-14,08,Actual
2014031409,,365,1,0.99,2,2014-03-14,09,Actual
2014031410,,437,1,0.96,16,2014-03-14,10,Actual
2014031411,,523,1,0.98,12,2014-03-14,11,Actual
2014031412,,501,1,0.99,3,2014-03-14,12,Actual
2014031413,,528,1,0.99,3,2014-03-14,13,Actual
2014031414,,582,1,1,0,2014-03-14,14,Actual
2014031415,,691,1,1,0,2014-03-14,15,Actual
2014031416,,737,1,0.98,16,2014-03-14,16,Actual
2014031417,,806,1,0.98,18,2014-03-14,17,Actual
2014031418,,802,1,0.96,36,2014-03-14,18,Actual
2014031419,,761,1,0.94,40,2014-03-14,19,Actual
2014031420,,895,1,0.83,146,2014-03-14,20,Actual
2014031421,,843,1,0.83,141,2014-03-14,21,Actual
2014031422,,639,1,0.83,109,2014-03-14,22,Actual
2014031423,,413,1,0.96,17,2014-03-14,23,Actual
2014031500,,236,1,0.94,14,2014-03-15,00,Actual
2014031501,,178,1,1,0,2014-03-15,01,Actual
2014031502,,115,1,1,0,2014-03-15,02,Actual
2014031503,,55,1,0.96,2,2014-03-15,03,Actual
2014031504,,43,1,0.98,0,2014-03-15,04,Actual
2014031505,,36,1,0.94,2,2014-03-15,05,Actual
2014031506,,56,1,0.96,2,2014-03-15,06,Actual
2014031507,,131,1,0.99,0,2014-03-15,07,Actual
2014031508,,234,1,1,0,2014-03-15,08,Actual
2014031509,,385,1,1,0,2014-03-15,09,Actual
2014031510,,469,1,0.99,4,2014-03-15,10,Actual
2014031511,,579,1,0.97,20,2014-03-15,11,Actual
2014031512,,541,1,1,0,2014-03-15,12,Actual
2014031513,,565,1,1,0,2014-03-15,13,Actual
2014031514,,725,1,0.99,6,2014-03-15,14,Actual
2014031515,,752,1,0.97,24,2014-03-15,15,Actual
2014031516,,863,1,0.97,22,2014-03-15,16,Actual
2014031517,,967,1,0.97,29,2014-03-15,17,Actual
2014031518,,953,1,0.91,86,2014-03-15,18,Actual
2014031519,,966,1,0.85,139,2014-03-15,19,Actual
2014031520,,940,1,0.81,171,2014-03-15,20,Actual
2014031521,,995,1,0.71,286,2014-03-15,21,Actual
2014031522,,711,1,0.74,180,2014-03-15,22,Actual
2014031523,,558,1,0.77,125,2014-03-15,23,Actual
2014031600,,392,1,0.76,92,2014-03-16,00,Actual
2014031601,,271,1,0.9,27,2014-03-16,01,Actual
2014031602,,200,1,0.9,21,2014-03-16,02,Actual
2014031603,,104,1,0.73,28,2014-03-16,03,Actual
2014031604,,72,1,0.76,17,2014-03-16,04,Actual
2014031605,,45,1,0.71,13,2014-03-16,05,Actual
2014031606,,40,1,0.83,7,2014-03-16,06,Actual
2014031607,,102,1,0.97,2,2014-03-16,07,Actual
2014031608,,187,1,0.98,4,2014-03-16,08,Actual
2014031609,,339,1,0.92,26,2014-03-16,09,Actual
2014031610,,363,1,0.96,16,2014-03-16,10,Actual
2014031611,,396,1,0.98,7,2014-03-16,11,Actual
2014031612,,347,1,1,1,2014-03-16,12,Actual
2014031613,,389,1,0.99,2,2014-03-16,13,Actual
2014031614,,454,1,0.98,7,2014-03-16,14,Actual
2014031615,,500,1,0.98,9,2014-03-16,15,Actual
2014031616,,554,1,1,0,2014-03-16,16,Actual
2014031617,,554,1,1,1,2014-03-16,17,Actual
2014031618,,560,1,0.99,6,2014-03-16,18,Actual
2014031619,,523,1,0.99,5,2014-03-16,19,Actual
2014031620,,530,1,0.9,52,2014-03-16,20,Actual
2014031621,,518,1,0.95,24,2014-03-16,21,Actual
2014031622,,408,1,0.93,26,2014-03-16,22,Actual
2014031623,,263,1,0.97,7,2014-03-16,23,Actual
2014031700,,163,1,0.96,6,2014-03-17,00,Actual
2014031701,,71,1,1,0,2014-03-17,01,Actual
2014031702,,48,1,1,0,2014-03-17,02,Actual
2014031703,,23,1,1,0,2014-03-17,03,Actual
2014031704,,19,1,1,0,2014-03-17,04,Actual
2014031705,,18,1,1,0,2014-03-17,05,Actual
2014031706,,36,1,1,0,2014-03-17,06,Actual
2014031707,,73,1,1,0,2014-03-17,07,Actual
2014031708,,198,1,0.99,1,2014-03-17,08,Actual
2014031709,,367,1,0.91,32,2014-03-17,09,Actual
2014031710,,400,1,0.94,24,2014-03-17,10,Actual
2014031711,,458,1,0.97,15,2014-03-17,11,Actual
2014031712,,403,1,0.98,9,2014-03-17,12,Actual
2014031713,,458,1,0.96,19,2014-03-17,13,Actual
2014031714,,494,1,0.97,13,2014-03-17,14,Actual
2014031715,,617,1,0.94,39,2014-03-17,15,Actual
2014031716,,618,1,0.98,9,2014-03-17,16,Actual
2014031717,,740,1,0.97,20,2014-03-17,17,Actual
2014031718,,696,1,0.93,47,2014-03-17,18,Actual
2014031719,,597,1,0.95,27,2014-03-17,19,Actual
2014031720,,618,1,0.84,93,2014-03-17,20,Actual
2014031721,,671,1,0.81,124,2014-03-17,21,Actual
2014031722,,457,1,0.94,22,2014-03-17,22,Actual
2014031723,,302,1,0.93,21,2014-03-17,23,Actual
2014031800,,198,1,0.96,8,2014-03-18,00,Actual
2014031801,,91,1,1,0,2014-03-18,01,Actual
2014031802,,63,1,1,0,2014-03-18,02,Actual
2014031803,,39,1,1,0,2014-03-18,03,Actual
2014031804,,17,1,1,0,2014-03-18,04,Actual
2014031805,,19,1,0.95,1,2014-03-18,05,Actual
2014031806,,43,1,0.95,2,2014-03-18,06,Actual
2014031807,,99,1,0.98,2,2014-03-18,07,Actual
2014031808,,276,1,0.9,24,2014-03-18,08,Actual
2014031809,,410,1,0.95,21,2014-03-18,09,Actual
2014031810,,538,1,0.85,80,2014-03-18,10,Actual
2014031811,,537,1,0.97,17,2014-03-18,11,Actual
2014031812,,465,1,0.97,15,2014-03-18,12,Actual
2014031813,,455,1,0.99,2,2014-03-18,13,Actual
2014031814,,567,1,0.98,8,2014-03-18,14,Actual
2014031815,,639,1,0.98,11,2014-03-18,15,Actual
2014031816,,738,1,0.98,13,2014-03-18,16,Actual
2014031817,,766,1,0.97,21,2014-03-18,17,Actual
2014031818,,834,1,0.92,68,2014-03-18,18,Actual
2014031819,,736,1,0.87,92,2014-03-18,19,Actual
2014031820,,656,1,0.96,26,2014-03-18,20,Actual
2014031821,,661,1,0.83,111,2014-03-18,21,Actual
2014031822,,460,1,0.88,53,2014-03-18,22,Actual
2014031823,,310,1,0.85,44,2014-03-18,23,Actual
2014031900,,183,1,0.93,13,2014-03-19,00,Actual
2014031901,,125,1,1,0,2014-03-19,01,Actual
2014031902,,74,1,1,0,2014-03-19,02,Actual
2014031903,,54,1,0.93,4,2014-03-19,03,Actual
2014031904,,19,1,0.95,1,2014-03-19,04,Actual
