dateHour,networkDomain,visitors,visits,bounces,timeOnSite,Date,Hour,Domain
2014010100,,329,1,0.99,3,2014-01-01,00,Actual
2014010111,,2033,1,1,9,2014-01-01,11,Actual
2014010102,,184,1,0.74,48,2014-01-01,02,Actual
2014010105,,93,1,0.99,1,2014-01-01,05,Actual
2014010115,,1759,1,1,2,2014-01-01,15,Actual
2014010109,,1498,1,1,1,2014-01-01,09,Actual
2014010114,,1809,1,1,3,2014-01-01,14,Actual
2014010107,,402,1,1,2,2014-01-01,07,Actual
2014010101,,245,1,0.99,2,2014-01-01,01,Actual
2014010123,,573,1,1,0,2014-01-01,23,Actual
2014010122,,873,1,1,2,2014-01-01,22,Actual
2014010112,,1992,1,0.99,22,2014-01-01,12,Actual
2014010108,,1095,1,1,1,2014-01-01,08,Actual
2014010116,,1610,1,1,2,2014-01-01,16,Actual
2014010118,,1617,1,0.99,17,2014-01-01,18,Actual
2014010117,,1584,1,1,6,2014-01-01,17,Actual
2014010106,,154,1,0.99,1,2014-01-01,06,Actual
2014010113,,1963,1,1,9,2014-01-01,13,Actual
2014010103,,103,1,0.97,3,2014-01-01,03,Actual
2014010119,,1644,1,0.97,46,2014-01-01,19,Actual
2014010121,,1244,1,0.99,9,2014-01-01,21,Actual
2014010110,,2014,1,1,4,2014-01-01,10,Actual
2014010104,,91,1,0.98,2,2014-01-01,04,Actual
2014010120,,1537,1,0.98,30,2014-01-01,20,Actual
2014010215,,2304,1,1,10,2014-01-02,15,Actual
2014010200,,305,1,0.99,2,2014-01-02,00,Actual
2014010209,,2145,1,0.97,50,2014-01-02,09,Actual
2014010216,,2222,1,1,5,2014-01-02,16,Actual
2014010203,,96,1,0.99,1,2014-01-02,03,Actual
2014010221,,1739,1,0.96,64,2014-01-02,21,Actual
2014010214,,2428,1,0.99,15,2014-01-02,14,Actual
2014010217,,2313,1,0.99,19,2014-01-02,17,Actual
2014010210,,2800,1,0.89,289,2014-01-02,10,Actual
2014010218,,2145,1,1,6,2014-01-02,18,Actual
2014010204,,72,1,0.94,4,2014-01-02,04,Actual
2014010202,,115,1,0.97,3,2014-01-02,02,Actual
2014010211,,3116,1,0.79,619,2014-01-02,11,Actual
2014010207,,397,1,1,0,2014-01-02,07,Actual
2014010222,,1301,1,0.9,135,2014-01-02,22,Actual
2014010208,,1200,1,0.99,8,2014-01-02,08,Actual
2014010201,,178,1,0.99,1,2014-01-02,01,Actual
2014010220,,2229,1,0.87,292,2014-01-02,20,Actual
2014010212,,3392,1,0.66,1162,2014-01-02,12,Actual
2014010205,,66,1,1,0,2014-01-02,05,Actual
2014010206,,139,1,0.94,9,2014-01-02,06,Actual
2014010223,,708,1,0.99,6,2014-01-02,23,Actual
2014010213,,2623,1,0.94,150,2014-01-02,13,Actual
2014010219,,1982,1,0.99,16,2014-01-02,19,Actual
2014010312,,3072,1,0.8,626,2014-01-03,12,Actual
2014010321,,1912,1,0.85,285,2014-01-03,21,Actual
2014010306,,161,1,0.99,1,2014-01-03,06,Actual
2014010311,,2870,1,0.88,343,2014-01-03,11,Actual
2014010308,,1586,1,0.89,174,2014-01-03,08,Actual
2014010319,,2114,1,0.97,62,2014-01-03,19,Actual
2014010300,,387,1,0.99,4,2014-01-03,00,Actual
2014010301,,246,1,0.99,3,2014-01-03,01,Actual
2014010313,,2792,1,0.92,223,2014-01-03,13,Actual
2014010320,,2098,1,0.92,157,2014-01-03,20,Actual
2014010304,,77,1,0.99,2,2014-01-03,04,Actual
2014010323,,750,1,1,2,2014-01-03,23,Actual
2014010307,,498,1,1,1,2014-01-03,07,Actual
2014010303,,94,1,1,0,2014-01-03,03,Actual
2014010322,,1288,1,0.99,8,2014-01-03,22,Actual
2014010314,,2462,1,0.99,15,2014-01-03,14,Actual
2014010302,,138,1,0.99,2,2014-01-03,02,Actual
2014010318,,2107,1,0.99,13,2014-01-03,18,Actual
2014010305,,97,1,1,0,2014-01-03,05,Actual
2014010310,,2864,1,0.84,451,2014-01-03,10,Actual
2014010309,,2305,1,0.93,167,2014-01-03,09,Actual
2014010317,,2127,1,1,8,2014-01-03,17,Actual
2014010315,,2424,1,1,1,2014-01-03,15,Actual
2014010316,,2294,1,1,9,2014-01-03,16,Actual
2014010409,,2142,1,0.92,177,2014-01-04,09,Actual
2014010404,,51,1,1,0,2014-01-04,04,Actual
2014010408,,1326,1,0.99,15,2014-01-04,08,Actual
2014010400,,389,1,1,1,2014-01-04,00,Actual
2014010406,,139,1,0.99,2,2014-01-04,06,Actual
2014010420,,1871,1,0.96,75,2014-01-04,20,Actual
2014010419,,1947,1,0.97,65,2014-01-04,19,Actual
2014010423,,689,1,1,2,2014-01-04,23,Actual
2014010412,,3228,1,0.73,894,2014-01-04,12,Actual
2014010413,,2707,1,0.89,304,2014-01-04,13,Actual
2014010410,,2651,1,0.86,371,2014-01-04,10,Actual
2014010422,,1179,1,0.98,18,2014-01-04,22,Actual
2014010401,,216,1,1,0,2014-01-04,01,Actual
2014010405,,58,1,1,0,2014-01-04,05,Actual
2014010421,,1799,1,0.86,252,2014-01-04,21,Actual
2014010416,,2070,1,1,9,2014-01-04,16,Actual
2014010407,,424,1,1,0,2014-01-04,07,Actual
2014010411,,2815,1,0.85,433,2014-01-04,11,Actual
2014010403,,71,1,1,0,2014-01-04,03,Actual
2014010414,,2218,1,1,8,2014-01-04,14,Actual
2014010415,,2242,1,1,3,2014-01-04,15,Actual
2014010417,,1945,1,0.99,6,2014-01-04,17,Actual
2014010402,,110,1,0.99,1,2014-01-04,02,Actual
2014010418,,1971,1,0.98,31,2014-01-04,18,Actual
2014010508,,1324,1,0.97,32,2014-01-05,08,Actual
2014010523,,605,1,1,0,2014-01-05,23,Actual
2014010521,,1616,1,0.95,73,2014-01-05,21,Actual
2014010504,,77,1,1,0,2014-01-05,04,Actual
2014010505,,93,1,0.99,1,2014-01-05,05,Actual
2014010506,,156,1,0.96,7,2014-01-05,06,Actual
2014010503,,93,1,0.99,1,2014-01-05,03,Actual
2014010507,,449,1,1,1,2014-01-05,07,Actual
2014010512,,3367,1,0.67,1109,2014-01-05,12,Actual
2014010518,,2077,1,0.97,54,2014-01-05,18,Actual
2014010519,,1975,1,0.99,17,2014-01-05,19,Actual
2014010522,,1146,1,1,2,2014-01-05,22,Actual
2014010514,,2256,1,1,6,2014-01-05,14,Actual
2014010509,,2050,1,0.95,92,2014-01-05,09,Actual
2014010501,,243,1,1,1,2014-01-05,01,Actual
2014010515,,2139,1,1,3,2014-01-05,15,Actual
2014010502,,200,1,0.86,29,2014-01-05,02,Actual
2014010500,,358,1,1,0,2014-01-05,00,Actual
2014010520,,1879,1,0.98,36,2014-01-05,20,Actual
2014010517,,1911,1,0.99,9,2014-01-05,17,Actual
2014010510,,2894,1,0.75,720,2014-01-05,10,Actual
2014010516,,2069,1,1,4,2014-01-05,16,Actual
2014010511,,3112,1,0.72,891,2014-01-05,11,Actual
2014010513,,2603,1,0.91,237,2014-01-05,13,Actual
2014010602,,120,1,1,0,2014-01-06,02,Actual
2014010604,,63,1,1,0,2014-01-06,04,Actual
2014010606,,140,1,0.99,1,2014-01-06,06,Actual
2014010608,,1447,1,0.88,167,2014-01-06,08,Actual
2014010623,,755,1,1,2,2014-01-06,23,Actual
2014010615,,2703,1,0.99,21,2014-01-06,15,Actual
2014010619,,2302,1,0.97,48,2014-01-06,19,Actual
2014010621,,2000,1,0.91,178,2014-01-06,21,Actual
2014010622,,1292,1,0.99,17,2014-01-06,22,Actual
2014010607,,471,1,1,2,2014-01-06,07,Actual
2014010613,,3131,1,0.88,372,2014-01-06,13,Actual
2014010605,,62,1,1,0,2014-01-06,05,Actual
2014010611,,3852,1,0.6,1559,2014-01-06,11,Actual
2014010609,,2315,1,0.88,281,2014-01-06,09,Actual
2014010616,,2657,1,1,8,2014-01-06,16,Actual
2014010620,,2392,1,0.86,323,2014-01-06,20,Actual
2014010610,,3159,1,0.74,811,2014-01-06,10,Actual
2014010618,,2407,1,0.99,17,2014-01-06,18,Actual
2014010614,,2618,1,0.99,29,2014-01-06,14,Actual
2014010617,,2499,1,0.99,17,2014-01-06,17,Actual
2014010601,,193,1,1,0,2014-01-06,01,Actual
2014010612,,3679,1,0.66,1282,2014-01-06,12,Actual
2014010600,,341,1,1,0,2014-01-06,00,Actual
2014010603,,64,1,0.98,1,2014-01-06,03,Actual
2014010718,,2243,1,0.99,19,2014-01-07,18,Actual
2014010717,,2257,1,0.99,8,2014-01-07,17,Actual
2014010709,,2441,1,0.87,306,2014-01-07,09,Actual
2014010710,,3658,1,0.62,1391,2014-01-07,10,Actual
2014010701,,269,1,1,0,2014-01-07,01,Actual
2014010706,,147,1,0.99,2,2014-01-07,06,Actual
2014010720,,2151,1,0.96,83,2014-01-07,20,Actual
2014010700,,444,1,1,0,2014-01-07,00,Actual
2014010702,,166,1,0.95,8,2014-01-07,02,Actual
2014010713,,2821,1,0.99,17,2014-01-07,13,Actual
2014010712,,3434,1,0.89,360,2014-01-07,12,Actual
2014010714,,2649,1,0.99,26,2014-01-07,14,Actual
2014010716,,2354,1,1,10,2014-01-07,16,Actual
2014010703,,104,1,1,0,2014-01-07,03,Actual
2014010705,,99,1,1,0,2014-01-07,05,Actual
2014010708,,1573,1,0.99,17,2014-01-07,08,Actual
2014010723,,736,1,1,2,2014-01-07,23,Actual
2014010722,,1257,1,0.99,10,2014-01-07,22,Actual
2014010719,,2111,1,0.98,49,2014-01-07,19,Actual
2014010711,,3891,1,0.59,1637,2014-01-07,11,Actual
2014010704,,61,1,1,0,2014-01-07,04,Actual
2014010715,,2637,1,1,9,2014-01-07,15,Actual
2014010707,,514,1,1,1,2014-01-07,07,Actual
2014010721,,2066,1,0.86,291,2014-01-07,21,Actual
2014010816,,2538,1,1,7,2014-01-08,16,Actual
2014010823,,773,1,1,2,2014-01-08,23,Actual
2014010818,,2245,1,1,2,2014-01-08,18,Actual
2014010806,,141,1,1,0,2014-01-08,06,Actual
2014010821,,1797,1,0.98,35,2014-01-08,21,Actual
2014010812,,3068,1,0.95,153,2014-01-08,12,Actual
2014010807,,511,1,1,0,2014-01-08,07,Actual
2014010819,,2181,1,0.99,9,2014-01-08,19,Actual
2014010820,,2156,1,0.93,131,2014-01-08,20,Actual
2014010822,,1328,1,0.97,36,2014-01-08,22,Actual
2014010817,,2359,1,1,4,2014-01-08,17,Actual
2014010803,,84,1,1,0,2014-01-08,03,Actual
2014010811,,3055,1,0.93,206,2014-01-08,11,Actual
2014010813,,2754,1,0.98,60,2014-01-08,13,Actual
2014010802,,138,1,0.96,6,2014-01-08,02,Actual
2014010808,,1485,1,1,6,2014-01-08,08,Actual
2014010804,,69,1,1,0,2014-01-08,04,Actual
2014010805,,117,1,0.99,1,2014-01-08,05,Actual
2014010814,,2741,1,0.99,12,2014-01-08,14,Actual
2014010801,,206,1,1,0,2014-01-08,01,Actual
2014010815,,2614,1,1,5,2014-01-08,15,Actual
2014010809,,2387,1,0.97,68,2014-01-08,09,Actual
2014010800,,382,1,1,0,2014-01-08,00,Actual
2014010810,,2927,1,0.89,330,2014-01-08,10,Actual
2014010923,,734,1,1,1,2014-01-09,23,Actual
2014010921,,1878,1,0.96,69,2014-01-09,21,Actual
2014010907,,500,1,1,0,2014-01-09,07,Actual
2014010909,,2147,1,1,7,2014-01-09,09,Actual
2014010912,,2863,1,0.96,105,2014-01-09,12,Actual
2014010918,,2183,1,0.99,10,2014-01-09,18,Actual
2014010911,,2888,1,0.95,130,2014-01-09,11,Actual
2014010901,,202,1,1,0,2014-01-09,01,Actual
2014010922,,1276,1,0.99,10,2014-01-09,22,Actual
2014010903,,96,1,1,0,2014-01-09,03,Actual
2014010902,,132,1,1,0,2014-01-09,02,Actual
2014010906,,144,1,1,0,2014-01-09,06,Actual
2014010917,,2269,1,1,8,2014-01-09,17,Actual
2014010919,,2203,1,1,7,2014-01-09,19,Actual
2014010915,,2570,1,0.99,13,2014-01-09,15,Actual
2014010913,,2672,1,1,11,2014-01-09,13,Actual
2014010900,,366,1,1,0,2014-01-09,00,Actual
2014010905,,62,1,1,0,2014-01-09,05,Actual
2014010920,,2238,1,0.96,77,2014-01-09,20,Actual
2014010908,,1437,1,1,3,2014-01-09,08,Actual
2014010916,,2393,1,1,11,2014-01-09,16,Actual
2014010910,,2683,1,0.99,20,2014-01-09,10,Actual
2014010904,,72,1,1,0,2014-01-09,04,Actual
2014010914,,2586,1,0.99,15,2014-01-09,14,Actual
2014011015,,2772,1,1,9,2014-01-10,15,Actual
2014011023,,789,1,0.99,7,2014-01-10,23,Actual
2014011005,,81,1,1,0,2014-01-10,05,Actual
2014011004,,75,1,1,0,2014-01-10,04,Actual
2014011020,,2050,1,0.98,39,2014-01-10,20,Actual
2014011007,,470,1,1,0,2014-01-10,07,Actual
2014011003,,67,1,1,0,2014-01-10,03,Actual
2014011019,,2230,1,1,7,2014-01-10,19,Actual
2014011008,,1305,1,1,6,2014-01-10,08,Actual
2014011018,,2433,1,0.98,46,2014-01-10,18,Actual
2014011000,,390,1,1,0,2014-01-10,00,Actual
2014011011,,2729,1,0.97,65,2014-01-10,11,Actual
2014011010,,2664,1,0.95,115,2014-01-10,10,Actual
2014011022,,1346,1,0.99,11,2014-01-10,22,Actual
2014011012,,2800,1,0.97,81,2014-01-10,12,Actual
2014011001,,209,1,1,0,2014-01-10,01,Actual
2014011002,,161,1,0.99,2,2014-01-10,02,Actual
2014011014,,2611,1,1,5,2014-01-10,14,Actual
2014011017,,2481,1,1,9,2014-01-10,17,Actual
2014011021,,1933,1,0.97,56,2014-01-10,21,Actual
2014011006,,139,1,1,0,2014-01-10,06,Actual
2014011009,,2169,1,0.99,16,2014-01-10,09,Actual
2014011013,,2611,1,0.99,17,2014-01-10,13,Actual
2014011016,,2732,1,0.99,16,2014-01-10,16,Actual
2014011120,,1863,1,0.92,131,2014-01-11,20,Actual
2014011102,,152,1,0.99,2,2014-01-11,02,Actual
2014011121,,1721,1,0.9,167,2014-01-11,21,Actual
2014011101,,224,1,1,1,2014-01-11,01,Actual
2014011105,,99,1,1,0,2014-01-11,05,Actual
2014011119,,1949,1,0.99,29,2014-01-11,19,Actual
2014011117,,1949,1,0.99,22,2014-01-11,17,Actual
2014011116,,2047,1,0.99,18,2014-01-11,16,Actual
2014011100,,377,1,1,0,2014-01-11,00,Actual
2014011103,,100,1,1,0,2014-01-11,03,Actual
2014011106,,131,1,1,0,2014-01-11,06,Actual
2014011123,,680,1,1,0,2014-01-11,23,Actual
2014011111,,2891,1,0.87,359,2014-01-11,11,Actual
2014011104,,75,1,1,0,2014-01-11,04,Actual
2014011109,,2164,1,0.96,80,2014-01-11,09,Actual
2014011115,,2179,1,1,11,2014-01-11,15,Actual
2014011110,,2659,1,0.87,339,2014-01-11,10,Actual
2014011118,,1912,1,0.98,32,2014-01-11,18,Actual
2014011107,,438,1,1,0,2014-01-11,07,Actual
2014011114,,2163,1,1,4,2014-01-11,14,Actual
2014011122,,1141,1,0.99,4,2014-01-11,22,Actual
2014011112,,2504,1,0.98,35,2014-01-11,12,Actual
2014011108,,1193,1,1,1,2014-01-11,08,Actual
2014011113,,2254,1,1,10,2014-01-11,13,Actual
2014011201,,226,1,1,0,2014-01-12,01,Actual
2014011216,,1754,1,1,5,2014-01-12,16,Actual
2014011212,,2055,1,0.99,15,2014-01-12,12,Actual
2014011210,,2049,1,0.99,11,2014-01-12,10,Actual
2014011209,,1760,1,0.99,11,2014-01-12,09,Actual
2014011202,,135,1,0.97,4,2014-01-12,02,Actual
2014011205,,75,1,1,0,2014-01-12,05,Actual
2014011220,,1625,1,0.98,43,2014-01-12,20,Actual
2014011207,,432,1,1,2,2014-01-12,07,Actual
2014011218,,1615,1,0.98,39,2014-01-12,18,Actual
2014011223,,604,1,1,0,2014-01-12,23,Actual
2014011200,,370,1,1,0,2014-01-12,00,Actual
2014011213,,1979,1,1,8,2014-01-12,13,Actual
2014011219,,1586,1,0.99,20,2014-01-12,19,Actual
2014011208,,1099,1,1,2,2014-01-12,08,Actual
2014011211,,2114,1,1,9,2014-01-12,11,Actual
2014011217,,1717,1,0.99,11,2014-01-12,17,Actual
2014011204,,71,1,1,0,2014-01-12,04,Actual
2014011221,,1390,1,1,5,2014-01-12,21,Actual
2014011206,,138,1,1,0,2014-01-12,06,Actual
2014011203,,97,1,0.98,2,2014-01-12,03,Actual
2014011215,,2006,1,0.99,11,2014-01-12,15,Actual
2014011214,,1944,1,0.99,12,2014-01-12,14,Actual
2014011222,,1062,1,0.99,8,2014-01-12,22,Actual
2014011322,,1081,1,0.99,8,2014-01-13,22,Actual
2014011318,,1873,1,1,10,2014-01-13,18,Actual
2014011308,,1082,1,1,0,2014-01-13,08,Actual
2014011301,,205,1,1,0,2014-01-13,01,Actual
2014011304,,62,1,1,0,2014-01-13,04,Actual
2014011317,,2039,1,0.99,10,2014-01-13,17,Actual
2014011313,,2192,1,1,7,2014-01-13,13,Actual
2014011300,,349,1,1,0,2014-01-13,00,Actual
2014011320,,1778,1,0.98,38,2014-01-13,20,Actual
2014011312,,2465,1,0.99,21,2014-01-13,12,Actual
2014011314,,2136,1,0.99,11,2014-01-13,14,Actual
2014011321,,1569,1,0.98,20,2014-01-13,21,Actual
2014011316,,1997,1,1,5,2014-01-13,16,Actual
2014011307,,318,1,1,0,2014-01-13,07,Actual
2014011303,,72,1,1,0,2014-01-13,03,Actual
2014011310,,2169,1,1,2,2014-01-13,10,Actual
2014011309,,1784,1,0.99,11,2014-01-13,09,Actual
2014011319,,1862,1,0.99,21,2014-01-13,19,Actual
2014011302,,116,1,1,0,2014-01-13,02,Actual
2014011311,,2294,1,0.99,17,2014-01-13,11,Actual
2014011315,,2069,1,0.99,17,2014-01-13,15,Actual
2014011306,,105,1,1,0,2014-01-13,06,Actual
2014011323,,660,1,1,1,2014-01-13,23,Actual
2014011305,,57,1,1,0,2014-01-13,05,Actual
2014011410,,2395,1,0.99,33,2014-01-14,10,Actual
2014011417,,1938,1,0.99,15,2014-01-14,17,Actual
2014011407,,415,1,1,1,2014-01-14,07,Actual
2014011411,,2426,1,1,15,2014-01-14,11,Actual
2014011414,,2155,1,0.99,17,2014-01-14,14,Actual
2014011404,,46,1,1,0,2014-01-14,04,Actual
2014011413,,2236,1,0.99,20,2014-01-14,13,Actual
2014011401,,221,1,1,0,2014-01-14,01,Actual
2014011420,,1803,1,0.98,33,2014-01-14,20,Actual
2014011402,,119,1,1,0,2014-01-14,02,Actual
2014011422,,1165,1,0.99,7,2014-01-14,22,Actual
2014011408,,1185,1,1,2,2014-01-14,08,Actual
2014011423,,719,1,1,2,2014-01-14,23,Actual
2014011403,,66,1,1,0,2014-01-14,03,Actual
2014011405,,65,1,1,0,2014-01-14,05,Actual
2014011418,,1949,1,1,12,2014-01-14,18,Actual
2014011412,,2449,1,0.99,17,2014-01-14,12,Actual
2014011400,,349,1,1,0,2014-01-14,00,Actual
2014011419,,1874,1,0.98,43,2014-01-14,19,Actual
2014011415,,2100,1,0.99,9,2014-01-14,15,Actual
2014011421,,1609,1,0.99,10,2014-01-14,21,Actual
2014011409,,1974,1,1,8,2014-01-14,09,Actual
2014011406,,137,1,0.99,1,2014-01-14,06,Actual
2014011416,,2128,1,0.99,22,2014-01-14,16,Actual
2014011515,,2060,1,1,6,2014-01-15,15,Actual
2014011504,,67,1,1,0,2014-01-15,04,Actual
2014011502,,136,1,0.99,1,2014-01-15,02,Actual
2014011507,,441,1,1,0,2014-01-15,07,Actual
2014011513,,2172,1,1,4,2014-01-15,13,Actual
2014011510,,2288,1,0.99,29,2014-01-15,10,Actual
2014011512,,2456,1,1,9,2014-01-15,12,Actual
2014011521,,1593,1,1,7,2014-01-15,21,Actual
2014011506,,148,1,0.98,3,2014-01-15,06,Actual
2014011522,,1174,1,0.99,9,2014-01-15,22,Actual
2014011517,,1980,1,0.99,17,2014-01-15,17,Actual
2014011520,,1706,1,0.96,70,2014-01-15,20,Actual
2014011516,,2037,1,1,4,2014-01-15,16,Actual
2014011503,,88,1,1,0,2014-01-15,03,Actual
2014011519,,1740,1,0.99,15,2014-01-15,19,Actual
2014011514,,2174,1,1,5,2014-01-15,14,Actual
2014011511,,2285,1,1,10,2014-01-15,11,Actual
2014011508,,1250,1,1,5,2014-01-15,08,Actual
2014011518,,1937,1,1,8,2014-01-15,18,Actual
2014011523,,693,1,0.99,9,2014-01-15,23,Actual
2014011505,,66,1,1,0,2014-01-15,05,Actual
2014011509,,2074,1,0.99,15,2014-01-15,09,Actual
2014011500,,357,1,0.99,3,2014-01-15,00,Actual
2014011501,,205,1,1,0,2014-01-15,01,Actual
2014011600,,389,1,0.99,2,2014-01-16,00,Actual
2014011611,,2338,1,1,9,2014-01-16,11,Actual
2014011614,,2083,1,0.99,18,2014-01-16,14,Actual
2014011619,,2049,1,0.99,27,2014-01-16,19,Actual
2014011603,,62,1,1,0,2014-01-16,03,Actual
2014011607,,454,1,1,1,2014-01-16,07,Actual
2014011617,,2053,1,0.99,12,2014-01-16,17,Actual
2014011612,,2360,1,0.99,14,2014-01-16,12,Actual
2014011623,,724,1,1,1,2014-01-16,23,Actual
2014011601,,198,1,1,3,2014-01-16,01,Actual
2014011616,,2086,1,1,4,2014-01-16,16,Actual
2014011610,,2352,1,0.99,12,2014-01-16,10,Actual
2014011604,,68,1,1,0,2014-01-16,04,Actual
2014011620,,1713,1,0.99,23,2014-01-16,20,Actual
2014011613,,2336,1,1,5,2014-01-16,13,Actual
2014011615,,2134,1,1,5,2014-01-16,15,Actual
2014011608,,1233,1,1,1,2014-01-16,08,Actual
2014011609,,1934,1,1,3,2014-01-16,09,Actual
2014011618,,2014,1,0.99,24,2014-01-16,18,Actual
2014011621,,1581,1,1,6,2014-01-16,21,Actual
2014011602,,136,1,0.86,19,2014-01-16,02,Actual
2014011606,,160,1,0.99,1,2014-01-16,06,Actual
2014011622,,1240,1,0.99,17,2014-01-16,22,Actual
2014011605,,71,1,1,0,2014-01-16,05,Actual
2014011708,,1279,1,1,5,2014-01-17,08,Actual
2014011705,,83,1,0.93,5,2014-01-17,05,Actual
2014011715,,2147,1,1,11,2014-01-17,15,Actual
2014011703,,99,1,1,0,2014-01-17,03,Actual
2014011714,,2301,1,1,11,2014-01-17,14,Actual
2014011721,,1695,1,0.97,51,2014-01-17,21,Actual
2014011710,,2353,1,0.99,23,2014-01-17,10,Actual
2014011718,,2017,1,0.99,34,2014-01-17,18,Actual
2014011701,,238,1,1,0,2014-01-17,01,Actual
2014011700,,405,1,1,0,2014-01-17,00,Actual
2014011719,,1931,1,0.96,87,2014-01-17,19,Actual
2014011709,,1985,1,0.99,13,2014-01-17,09,Actual
2014011706,,159,1,0.99,2,2014-01-17,06,Actual
2014011713,,2298,1,0.99,16,2014-01-17,13,Actual
2014011717,,2023,1,0.99,15,2014-01-17,17,Actual
2014011712,,2472,1,0.99,21,2014-01-17,12,Actual
2014011711,,2482,1,0.98,41,2014-01-17,11,Actual
2014011720,,1841,1,0.96,85,2014-01-17,20,Actual
2014011704,,62,1,1,0,2014-01-17,04,Actual
2014011707,,451,1,1,0,2014-01-17,07,Actual
2014011722,,1273,1,0.99,15,2014-01-17,22,Actual
2014011702,,126,1,0.96,6,2014-01-17,02,Actual
2014011716,,2147,1,1,3,2014-01-17,16,Actual
2014011723,,778,1,0.99,7,2014-01-17,23,Actual
2014011800,,412,1,0.98,5,2014-01-18,00,Actual
2014011808,,1268,1,0.99,16,2014-01-18,08,Actual
2014011813,,2109,1,0.99,22,2014-01-18,13,Actual
2014011816,,1992,1,0.99,14,2014-01-18,16,Actual
2014011810,,2410,1,0.94,137,2014-01-18,10,Actual
2014011819,,1797,1,0.99,15,2014-01-18,19,Actual
2014011811,,2360,1,0.99,19,2014-01-18,11,Actual
2014011821,,1503,1,0.98,30,2014-01-18,21,Actual
2014011815,,1986,1,0.99,11,2014-01-18,15,Actual
2014011807,,467,1,1,1,2014-01-18,07,Actual
2014011814,,2076,1,0.99,13,2014-01-18,14,Actual
2014011822,,1135,1,1,3,2014-01-18,22,Actual
2014011803,,90,1,0.99,1,2014-01-18,03,Actual
2014011805,,77,1,0.95,3,2014-01-18,05,Actual
2014011806,,151,1,0.98,2,2014-01-18,06,Actual
2014011818,,1783,1,0.99,15,2014-01-18,18,Actual
2014011817,,1829,1,0.99,9,2014-01-18,17,Actual
2014011820,,1654,1,0.99,18,2014-01-18,20,Actual
2014011801,,197,1,0.99,3,2014-01-18,01,Actual
2014011812,,2259,1,0.99,19,2014-01-18,12,Actual
2014011804,,65,1,0.98,1,2014-01-18,04,Actual
2014011823,,706,1,0.99,4,2014-01-18,23,Actual
2014011809,,2046,1,0.94,128,2014-01-18,09,Actual
2014011802,,163,1,0.85,24,2014-01-18,02,Actual
2014011909,,1788,1,1,8,2014-01-19,09,Actual
2014011902,,124,1,0.94,7,2014-01-19,02,Actual
2014011904,,72,1,1,0,2014-01-19,04,Actual
2014011903,,79,1,0.96,3,2014-01-19,03,Actual
2014011906,,163,1,0.98,3,2014-01-19,06,Actual
2014011918,,1569,1,1,4,2014-01-19,18,Actual
2014011913,,2120,1,0.99,23,2014-01-19,13,Actual
2014011919,,1574,1,1,4,2014-01-19,19,Actual
2014011914,,2081,1,0.99,18,2014-01-19,14,Actual
2014011922,,1011,1,1,5,2014-01-19,22,Actual
2014011900,,369,1,1,0,2014-01-19,00,Actual
2014011923,,620,1,1,1,2014-01-19,23,Actual
2014011905,,91,1,0.98,2,2014-01-19,05,Actual
2014011907,,441,1,1,0,2014-01-19,07,Actual
2014011911,,2363,1,0.99,21,2014-01-19,11,Actual
2014011912,,2254,1,0.99,17,2014-01-19,12,Actual
2014011901,,192,1,1,0,2014-01-19,01,Actual
2014011917,,1689,1,1,1,2014-01-19,17,Actual
2014011910,,2163,1,0.99,22,2014-01-19,10,Actual
2014011921,,1384,1,0.99,11,2014-01-19,21,Actual
2014011908,,1084,1,1,5,2014-01-19,08,Actual
2014011916,,1736,1,0.99,5,2014-01-19,16,Actual
2014011920,,1613,1,0.98,35,2014-01-19,20,Actual
2014011915,,1918,1,1,6,2014-01-19,15,Actual
2014012022,,1229,1,0.98,24,2014-01-20,22,Actual
2014012001,,193,1,0.99,2,2014-01-20,01,Actual
2014012015,,2235,1,0.99,12,2014-01-20,15,Actual
2014012017,,2090,1,0.99,10,2014-01-20,17,Actual
2014012003,,60,1,0.97,1,2014-01-20,03,Actual
2014012012,,2355,1,1,6,2014-01-20,12,Actual
2014012007,,439,1,1,1,2014-01-20,07,Actual
2014012006,,117,1,0.98,2,2014-01-20,06,Actual
2014012011,,2482,1,0.99,23,2014-01-20,11,Actual
2014012016,,2206,1,0.99,10,2014-01-20,16,Actual
2014012023,,778,1,1,3,2014-01-20,23,Actual
2014012020,,1881,1,0.95,96,2014-01-20,20,Actual
2014012009,,2085,1,1,6,2014-01-20,09,Actual
2014012004,,75,1,0.96,3,2014-01-20,04,Actual
2014012019,,1904,1,0.99,14,2014-01-20,19,Actual
2014012014,,2274,1,1,5,2014-01-20,14,Actual
2014012005,,88,1,1,0,2014-01-20,05,Actual
2014012021,,1638,1,0.99,20,2014-01-20,21,Actual
2014012013,,2322,1,1,6,2014-01-20,13,Actual
2014012018,,1947,1,0.99,17,2014-01-20,18,Actual
2014012008,,1310,1,1,4,2014-01-20,08,Actual
2014012002,,105,1,0.97,3,2014-01-20,02,Actual
2014012000,,387,1,0.99,2,2014-01-20,00,Actual
2014012010,,2477,1,0.97,90,2014-01-20,10,Actual
2014012120,,1881,1,0.94,112,2014-01-21,20,Actual
2014012102,,113,1,1,0,2014-01-21,02,Actual
2014012105,,71,1,1,0,2014-01-21,05,Actual
2014012100,,393,1,1,1,2014-01-21,00,Actual
2014012101,,223,1,1,0,2014-01-21,01,Actual
